12,"t","Honey Bee Colonies: Released May 12, 2016, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
12,"t","Colony Health Stressors with Five or More Colonies – States and United States: January-March 2016"
12,"t","[Percent of colonies affected by stressors anytime during the quarter. A colony may be affected by multiple stressors during the quarter]"
12,"h","","","","","","",""
12,"h","","Varroa","Other pests","","","",""
12,"h","State","mites","and parasites 1/","Diseases 2/","Pesticides","Other 3/","Unknown"
12,"h","","","","","","",""
12,"u","","(percent)","(percent)","(percent)","(percent)","(percent)","(percent)"
12,"d","Alabama",24.2,22.0,4.3,8.1,2.4,11.3
12,"d","Arizona",32.8,2.8,"(Z)",7.7,6.5,7.2
12,"d","Arkansas",57.5,7.0,"(Z)",0.5,1.9,8.1
12,"d","California",38.5,15.2,9.0,12.6,8.4,4.3
12,"d","Colorado",3.5,4.7,0.6,0.3,3.0,0.2
12,"d","Connecticut",12.3,0.8,0.2,"(Z)",7.7,1.7
12,"d","Florida",21.7,6.3,0.5,5.4,1.9,1.5
12,"d","Georgia",32.2,7.7,2.1,21.3,3.1,3.9
12,"d","Hawaii",0.3,1.5,"(Z)",0.1,0.8,"(Z)"
12,"d","Idaho",31.7,2.3,2.1,5.9,5.5,0.3
12,"d","",,,,,,
12,"d","Illinois",15.0,7.8,0.4,2.9,5.0,10.4
12,"d","Indiana",17.4,3.7,0.9,0.3,7.2,5.5
12,"d","Iowa",41.6,0.5,"(Z)",2.1,34.4,12.2
12,"d","Kansas",32.2,10.6,0.1,1.2,2.6,5.8
12,"d","Kentucky",20.9,8.0,0.6,5.6,11.1,7.5
12,"d","Louisiana",18.0,11.1,13.9,0.3,9.9,1.5
12,"d","Maine",3.3,0.4,0.3,"(Z)",0.8,1.4
12,"d","Maryland",30.2,0.1,"(Z)",11.0,7.8,0.8
12,"d","Massachusetts",10.1,5.2,0.7,"(Z)",3.1,1.1
12,"d","Michigan",5.4,0.2,"(Z)",0.5,1.2,10.3
12,"d","",,,,,,
12,"d","Minnesota",11.8,6.9,0.1,11.3,7.1,14.2
12,"d","Mississippi",8.5,1.1,"(Z)",2.0,0.2,8.8
12,"d","Missouri",17.8,6.2,0.3,5.4,4.0,5.4
12,"d","Montana",0.8,"(Z)","(Z)",0.6,0.2,0.1
12,"d","Nebraska",1.7,0.4,0.1,0.2,0.8,0.4
12,"d","New Jersey",5.5,0.8,0.2,0.4,1.2,8.2
12,"d","New Mexico",69.0,0.4,31.5,"(Z)",1.5,0.3
12,"d","New York",27.5,5.9,1.5,7.6,9.5,2.6
12,"d","North Carolina",9.6,2.5,1.9,2.7,4.0,2.5
12,"d","North Dakota","(Z)","(Z)","(Z)","(Z)","(Z)",9.9
12,"d","",,,,,,
12,"d","Ohio",41.9,4.4,0.2,1.3,10.2,5.3
12,"d","Oklahoma",9.7,2.6,0.1,0.6,2.4,41.5
12,"d","Oregon",20.9,15.0,5.3,"(Z)",2.4,0.3
12,"d","Pennsylvania",44.8,4.3,0.3,3.8,5.5,4.6
12,"d","South Carolina",11.0,2.3,0.6,2.1,5.1,4.9
12,"d","South Dakota",0.2,"(Z)","(Z)","(Z)",0.4,0.3
12,"d","Tennessee",19.7,7.1,0.2,3.7,10.1,10.9
12,"d","Texas",21.0,10.6,2.5,10.2,4.0,2.7
12,"d","Utah",28.8,7.6,0.1,0.4,1.9,0.6
12,"d","Vermont",1.3,"(Z)",0.3,"(Z)",0.5,1.7
12,"d","",,,,,,
12,"d","Virginia",32.7,7.2,"(Z)",0.4,5.0,3.8
12,"d","Washington",21.6,11.3,1.4,1.7,1.7,5.4
12,"d","West Virginia",21.9,2.9,1.1,0.6,6.9,6.5
12,"d","Wisconsin",22.0,1.5,1.0,12.2,8.8,9.4
12,"d","Wyoming","(Z)",0.5,0.2,3.3,1.0,1.6
12,"d","",,,,,,
12,"d","Other States 4/",0.1,"(Z)","(Z)","(Z)",13.3,"(Z)"
12,"d","",,,,,,
12,"d","United States",34.3,12.6,6.2,10.5,7.0,5.4
12,"c",""
12,"f","(Z)  Less than half of the unit shown."
12,"f","1/ Tracheal mites, nosema, hive beetle, wax moths, etc."
12,"f","2/ Includes American and European foulbrood, chalkbrood, stonebrood, paralysis (acute and chronic), kashmir, deformed wing, sacbrood, IAPV, Lake Sinai II, etc."
12,"f","3/ Includes weather, starvation, insufficient forage, queen failure, hive damage/destroyed, etc."
12,"f","4/ Alaska, Delaware, Nevada, New Hampshire, and Rhode Island not published separately to avoid disclosing data for individual operations."
