12,"t","Honey Bee Colonies: Released August 2, 2021, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
12,"t","Colony Health Stressors with Five or More Colonies – States and United States: January-March 2021"
12,"t","[Percent of colonies affected by stressors anytime during the quarter. A colony may be affected by multiple stressors during the quarter]"
12,"h","","","","","","",""
12,"h","","Varroa","Other pests","","","",""
12,"h","State","mites","and parasites 1/","Diseases 2/","Pesticides","Other 3/","Unknown"
12,"h","","","","","","",""
12,"u","","(percent)","(percent)","(percent)","(percent)","(percent)","(percent)"
12,"d","Alabama",52.2,30.3,-,"(Z)",3.1,4.0
12,"d","Arizona",4.6,5.9,5.9,-,0.5,4.2
12,"d","Arkansas",28.5,19.6,"(Z)",14.2,3.8,2.6
12,"d","California",29.9,5.7,1.7,7.2,6.2,3.4
12,"d","Colorado",2.1,-,-,-,1.1,7.8
12,"d","Connecticut",17.8,3.5,-,0.5,1.6,1.0
12,"d","Florida",34.7,11.9,5.6,6.6,6.3,3.4
12,"d","Georgia",47.9,14.4,8.9,1.5,4.1,4.6
12,"d","Hawaii",49.0,52.2,-,-,4.7,-
12,"d","Idaho",33.3,10.7,-,9.5,1.8,1.7
12,"d","",,,,,,
12,"d","Illinois",28.8,12.9,1.6,1.3,17.9,9.4
12,"d","Indiana",34.4,5.4,-,0.7,4.8,4.5
12,"d","Iowa",18.9,0.7,"(Z)",3.7,7.8,3.8
12,"d","Kansas",25.7,2.8,-,-,19.1,2.2
12,"d","Kentucky",27.5,16.9,"(Z)",-,5.1,9.3
12,"d","Louisiana",61.4,8.5,-,1.6,8.2,0.9
12,"d","Maine",7.2,2.6,"(Z)",-,2.2,2.1
12,"d","Maryland",34.6,1.1,-,"(Z)",19.7,2.7
12,"d","Massachusetts",28.9,3.6,1.0,0.5,7.8,4.5
12,"d","Michigan",2.3,"(Z)","(Z)","(Z)",0.7,1.6
12,"d","",,,,,,
12,"d","Minnesota",6.3,0.6,"(Z)",2.5,2.8,"(Z)"
12,"d","Mississippi",9.7,3.8,-,1.0,10.6,4.7
12,"d","Missouri",16.6,5.6,"(Z)",0.8,13.1,10.3
12,"d","Montana","(Z)",-,"(Z)",-,"(Z)","(Z)"
12,"d","Nebraska",-,-,-,1.5,1.7,0.7
12,"d","New Jersey",18.7,1.5,1.0,1.3,1.2,0.8
12,"d","New Mexico",14.2,0.1,-,-,6.5,1.9
12,"d","New York",15.0,3.9,0.6,0.5,5.7,4.8
12,"d","North Carolina",23.7,7.3,"(Z)","(Z)",0.6,0.5
12,"d","North Dakota","(Z)","(Z)",-,-,"(Z)","(Z)"
12,"d","",,,,,,
12,"d","Ohio",26.6,14.4,2.9,2.0,8.2,4.9
12,"d","Oklahoma",7.6,"(Z)",-,"(Z)",4.2,2.0
12,"d","Oregon",12.9,10.7,1.4,"(Z)",1.2,0.6
12,"d","Pennsylvania",18.1,11.6,"(Z)",-,6.8,8.2
12,"d","South Carolina",48.5,10.1,"(Z)",3.2,4.1,0.9
12,"d","South Dakota",8.6,"(Z)",-,"(Z)","(Z)",0.8
12,"d","Tennessee",34.4,5.2,1.4,0.8,2.6,8.9
12,"d","Texas",18.5,13.8,1.6,6.0,7.7,"(Z)"
12,"d","Utah",45.4,0.9,-,2.4,1.0,11.2
12,"d","Vermont",21.1,"(Z)",3.7,-,10.1,"(Z)"
12,"d","",,,,,,
12,"d","Virginia",11.9,1.0,-,1.9,3.9,4.9
12,"d","Washington",15.5,2.4,1.0,"(Z)",5.3,"(Z)"
12,"d","West Virginia",13.7,3.4,0.7,2.6,1.2,3.3
12,"d","Wisconsin",16.1,"(Z)","(Z)",-,3.6,3.2
12,"d","Wyoming","(Z)","(Z)","(Z)",-,3.3,7.9
12,"d","",,,,,,
12,"d","Other States 4/",19.4,1.2,4.1,"(Z)",6.8,1.1
12,"d","",,,,,,
12,"d","United States",31.3,8.8,2.2,6.3,6.5,3.3
12,"c",""
12,"f","-  Represents zero."
12,"f","(Z)  Less than half of the unit shown."
12,"f","1/ Tracheal mites, nosema, hive beetle, wax moths, etc."
12,"f","2/ Includes American and European foulbrood, chalkbrood, stonebrood, paralysis (acute and chronic), kashmir, deformed wing, sacbrood, IAPV, Lake Sinai II, etc."
12,"f","3/ Includes weather, starvation, insufficient forage, queen failure, hive damage/destroyed, etc."
12,"f","4/ Includes data for States not published in this table."
