datetime,content,retweet_count,like_count,quote_count,text,username,location,followers,url,verified,lat,long
2021-05-07T11:42:29Z,@sqlsekou You co-hosted the #DuBoisChallenge. That had to be fun :),0,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1390633129203879937,FALSE,40.7127281,-74.0060152
2021-05-06T16:14:46Z,"#DuBoisChallenge submission by Coleton Wood. @DocKevinElder  #MISatGCSU @Ebonyteach @WeitzmanSchool @GeorgiaCollege 
https://t.co/rjynPGftGp",0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1390339262349029376,FALSE,40.7127281,-74.0060152
2021-05-06T16:14:45Z,#DuBoisChallenge submission by Lucy Sillito #dataviz @michael_Nutter @drshaunharper @Opportunity1  https://t.co/byGCfaSUIN,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1390339261338161152,FALSE,40.7127281,-74.0060152
2021-05-06T16:14:45Z,"Was doing a @tableaupublic search for #DuBoisChallenge and came across some honorable mentions! @datadzif may be on a social media break but she submitted a few submissions! @PhillyHistory @JulieBusby #dataviz #datafam @PacSci 
https://t.co/KG5UXf0wRZ",0,4,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1390339260239204353,FALSE,40.7127281,-74.0060152
2021-04-30T18:48:18Z,@ClintSmithIII @TheCrashCourse This sounds awesome! Would love for W.E.B. DuBois and his data visualizations to get a cameo! Follow #DuBoisChallenge.,0,11,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1388203573968789508,FALSE,40.7127281,-74.0060152
2021-04-30T14:41:53Z,@johnspacemuller Check out #DuBoisChallenge from a #TidyTuesday a few months back. Some really great stuff there on reproducing Du Bois' work.,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",etmckinley,"Nashville, TN",5413,https://twitter.com/etmckinley/status/1388141561502969856,FALSE,36.2206081,-86.69563733
2021-04-22T15:01:44Z,"For #PortfolioDay, I have to thank @FlerlageKev, #DuboisChallenge, @HipsterVizNinja, #MakeOverMonday, &amp; the #DataFam for inspiration &amp; collaboration! https://t.co/oeCN2jybnp",3,58,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AdamMico1,"Madison, WI",3097,https://twitter.com/AdamMico1/status/1385247455630041089,FALSE,43.074761,-89.3837613
2021-04-12T00:39:44Z,@zanmuny Hi Zanele! We'd like to congratulate you on your submission to the #DuBoisChallenge. Can you please drop me a DM for details!,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1381406644949688327,FALSE,40.7127281,-74.0060152
2021-04-09T12:39:16Z,"Just learned of the #DuBoisChallenge (thx @linkedlibrary) &amp; will explore the efforts with great interest &amp; enthusiasm, plus use it as an excuse to promote a favorite book in “my” collection at SLPL (we also have loads of #books &amp; online tools related to #coding, #data &amp; #dataviz) https://t.co/fHF05csMs2 https://t.co/R8EgkHkrV7",1,1,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lisakthorp,"Saint Louis, Missouri",642,https://twitter.com/lisakthorp/status/1380500560563036169,FALSE,38.6264178,-90.1998378
2021-04-08T22:00:21Z,"Honorable mention to @winterstat for pushing through with #TidyTuesday and using the #DuBoisChallenge as inspiration! #Crossover events are fun :) #collaboration 
https://t.co/oj12rDBK19",1,6,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1380279373526409218,FALSE,40.7127281,-74.0060152
2021-04-08T22:00:21Z,"Adam rounding us out with his extended take on the spiral! #spiral #data #dataviz #datafam #SocTwitter #DuboisChallenge
https://t.co/dGGer34xgn",0,5,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1380279372372918276,FALSE,40.7127281,-74.0060152
2021-04-08T22:00:20Z,"Asjad has done a few submissions now! We love that! https://t.co/v2x9SEzS8I
#SocTwitter @AsjadNaqvi #dataviz #DataScience #data #DuboisChallenge",0,4,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1380279370594541572,FALSE,40.7127281,-74.0060152
2021-04-08T22:00:20Z,"Miloš also did a great job! https://t.co/pnFzb4wkwG
@vasingtonskver #DuBoisChallenge #ggplot2 #TidyTuesday #soctwitter #Rstats #sociology",1,5,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1380279369109753859,FALSE,40.7127281,-74.0060152
2021-04-08T22:00:20Z,"Cara also leveled up the challenge with animation! https://t.co/Qcpr76Sc57
#DuBoisChallenge #TidyTuesday @R4DScommunity @cararthompson @DuBoisUMass",0,4,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1380279367465631750,FALSE,40.7127281,-74.0060152
2021-04-08T22:00:19Z,Next up we have @cararthompson with her rendition! https://t.co/GgLTysspQJ @librarycongress #DuboisChallenge,0,4,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1380279366366679043,FALSE,40.7127281,-74.0060152
2021-04-08T22:00:19Z,"Let's highlight Week 7 of the #DuBoisChallenge featuring the #Spiral ! The graph is rolling up the assed value of household and kitchen furniture from 1875 to 1899. One of my fave recreations comes from @ijeamaka_a! 
https://t.co/AfpsxftB0d Drop me a DM so we can say congrats!",1,10,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1380279364185698304,FALSE,40.7127281,-74.0060152
2021-04-08T20:19:51Z,@fedhere I hope you have been enjoying the #DuBoisChallenge! It's been a great journey! Here is some more information! https://t.co/y2P2Qecbn3,1,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1380254079209897986,FALSE,40.7127281,-74.0060152
2021-04-08T19:24:27Z,@tamallery Speaking of Venn Diagrams. we found that the #DuBoisChallenge brought many communities together! https://t.co/y2P2Qecbn3,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1380240140128423940,FALSE,40.7127281,-74.0060152
2021-04-08T19:21:43Z,@tamallery Hope you have been enjoying #DuBoisChallenge and spreading the word!!,0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1380239451859922944,FALSE,40.7127281,-74.0060152
2021-04-08T04:17:28Z,@ijeamaka_a @CharlieEatonPhD @manup4 @ProfessorWherry @ajstarks @manup4 were you able to participate in the #DuBoisChallenge?,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1380011887543345154,FALSE,40.7127281,-74.0060152
2021-04-08T00:23:09Z,I think @AdamMico1 might have been the only one who did the #DuBoisChallenge start to finish! @DuBoisUMass @librarycongress #data #datafam https://t.co/1B0qZKpUBl,0,4,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1379952922939813889,FALSE,40.7127281,-74.0060152
2021-04-07T20:59:02Z,Here's the result of my 7 weeks of the #DuboisChallenge. I'll probably finish the 3 bonus to get a nice even 10. https://t.co/DAzJbpFuTy,2,12,2,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AdamMico1,"Madison, WI",3097,https://twitter.com/AdamMico1/status/1379901553260253189,FALSE,43.074761,-89.3837613
2021-04-07T20:39:27Z,"The #DuboisChallenge was such an amazing initiative and helped me really think much more about infographic design. Thank you for @AlDatavizguy, @sqlsekou &amp; @ajstarks for selecting me as a recipient for the book of my choosing. It was obvious! Thanks @hadleywickham for sponsoring! https://t.co/bQk4nuxbZe",2,28,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AdamMico1,"Madison, WI",3097,https://twitter.com/AdamMico1/status/1379896623879307272,FALSE,43.074761,-89.3837613
2021-04-07T15:29:27Z,The final visual zooms into Georgia with a county-based choropleth showing how the formally enslaved population are distributed #DuboisChallenge https://t.co/bPsRPu2isL,0,2,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1379818613167816710,FALSE,40.0757384,-74.4041622
2021-04-07T15:24:29Z,The next visual shows two choropleth maps illustrating the flow of the formally enslaved from/to Georgia. Note the use of color along with numbers and flow lines #DuboisChallenge https://t.co/cmb5mgrlzK,1,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1379817362854178824,FALSE,40.0757384,-74.4041622
2021-04-07T15:10:23Z,"For people who can't get enough of the #DuboisChallenge note that there are some ""bonus"" items for you: all map-based.  Let's walk through each one. https://t.co/w1tyhmLXVV",6,10,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajstarks,"New Jersey, USA",1237,https://twitter.com/ajstarks/status/1379813815471194112,FALSE,40.0757384,-74.4041622
2021-04-06T15:47:33Z,There are different flavors of #community challenges out there in the datasphere and it's encouraging. Came across @30DayChartChall recently. @DiversityinData is definitely heating up and there is also the #DuBoisChallenge. https://t.co/zBKCv1iwZw,1,2,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BeDataLit,NA,312,https://twitter.com/BeDataLit/status/1379460778542170112,FALSE,NA,NA
2021-04-03T21:42:47Z,Happy that the #30DayChartChallenge is intersecting with the #DuBoisChallenge! Can't wait to highlight @ijeamaka_a 's submission from #TidyTuesday ! @librarycongress @LibnOfCongress https://t.co/uXGqg8tyB9,2,6,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1378463012571471872,FALSE,40.7127281,-74.0060152
2021-04-03T17:20:58Z,Day 3 of the #30DayChartChallenge - Historical. Tried really hard not to copy all of @ijeamaka_a's #rstats code to recreate W.E.B Du Bois' beautiful spiral chart. #DuBoisChallenge Maybe tomorrow I'll try something a bit easier... https://t.co/YCh6p1fcRv,4,20,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",drtimschoof,"Minneapolis, MN",244,https://twitter.com/drtimschoof/status/1378397123511779328,FALSE,44.9772995,-93.2654692
2021-04-02T18:34:53Z,#HappyFriday Looks like we've come to the end of the #DuBoisChallenge. All great series have to end. @sqlsekou @ajstarks and myself have had a great time engaging you all with DuBois's work. You've also encouraged us to keep promoting DuBois as a data viz pioneer! https://t.co/y0DKsc26pD,5,21,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlDatavizguy,New York,1113,https://twitter.com/AlDatavizguy/status/1378053338260967444,FALSE,40.7127281,-74.0060152
2021-04-01T15:00:04Z,#DuBoisChallenge https://t.co/11nEPGc5dl,0,1,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",manup4,"iPhone: 34.704040,-86.722909",5044,https://twitter.com/manup4/status/1377636889344290816,FALSE,NA,NA
2021-03-31T22:13:24Z,"Got so far behind with #TidyTuesday that I almost gave up again, but I want to keep it up so am hoping to catch up this week. The first one is for wk 12 (Steam game data). Tried another #DuBoisChallenge, but using peak user-numbers of games my husband (@fozzielumpkins) plays. https://t.co/XXJJE9N3Zy",9,38,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",winterstat,"California, USA",547,https://twitter.com/winterstat/status/1377383554892525568,FALSE,36.7014631,-118.755997
