2,"t","Honey Bee Colonies: Released August 1, 2018, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
2,"t","Colony Health Stressors with Five or More Colonies – States and United States: January-March 2017"
2,"t","[Percent of colonies affected by stressors anytime during the quarter. A colony may be affected by multiple stressors during the quarter]"
2,"h","","","","","","",""
2,"h","","Varroa","Other pests","","","",""
2,"h","State","mites","and parasites 1/","Diseases 2/","Pesticides","Other 3/","Unknown"
2,"h","","","","","","",""
2,"u","","(percent)","(percent)","(percent)","(percent)","(percent)","(percent)"
2,"d","Alabama",19.9,9.8,0.2,3.2,6.7,9.3
2,"d","Arizona",35.6,2.0,3.8,1.7,6.5,2.1
2,"d","Arkansas",31.5,14.6,0.1,0.5,3.0,1.0
2,"d","California",37.7,12.6,7.5,9.2,6.6,6.3
2,"d","Colorado",17.0,"(Z)","(Z)",0.9,2.6,0.4
2,"d","Connecticut",51.5,1.5,-,-,6.1,5.6
2,"d","Florida",37.6,14.8,1.5,14.2,6.2,17.9
2,"d","Georgia",35.3,7.0,0.2,2.6,4.4,1.8
2,"d","Hawaii",1.2,2.1,0.2,-,0.1,0.1
2,"d","Idaho",74.2,42.3,42.3,21.2,1.7,0.4
2,"d","",,,,,,
2,"d","Illinois",21.2,13.1,0.5,3.7,9.9,8.0
2,"d","Indiana",15.8,8.0,5.2,4.1,10.4,7.1
2,"d","Iowa",33.6,8.3,8.4,12.0,11.9,11.7
2,"d","Kansas",47.2,3.0,-,3.6,16.4,14.3
2,"d","Kentucky",31.9,11.5,0.4,3.8,16.0,7.5
2,"d","Louisiana",25.8,9.6,0.1,1.8,4.3,1.8
2,"d","Maine",23.9,20.9,30.5,8.1,26.3,-
2,"d","Maryland",11.3,3.3,1.0,1.0,11.9,4.3
2,"d","Massachusetts",32.5,5.6,3.0,4.5,10.5,5.6
2,"d","Michigan",7.9,0.3,-,1.9,1.1,3.9
2,"d","",,,,,,
2,"d","Minnesota",2.1,0.4,0.1,0.9,9.0,5.8
2,"d","Mississippi",41.7,35.3,"(Z)",0.1,0.5,1.4
2,"d","Missouri",16.6,15.4,0.5,2.7,5.4,5.2
2,"d","Montana",34.0,15.1,-,2.5,6.0,0.1
2,"d","Nebraska",14.8,0.3,0.4,-,2.1,1.2
2,"d","New Jersey",16.3,0.7,0.3,0.1,0.8,0.6
2,"d","New Mexico",93.9,-,87.4,-,2.0,-
2,"d","New York",20.4,9.4,9.8,4.4,13.2,10.8
2,"d","North Carolina",34.7,17.4,0.2,1.5,7.2,3.9
2,"d","North Dakota",0.8,-,-,-,0.2,0.2
2,"d","",,,,,,
2,"d","Ohio",25.8,11.6,0.6,0.1,5.2,16.5
2,"d","Oklahoma",11.9,1.0,-,0.1,0.5,0.3
2,"d","Oregon",28.7,8.5,10.1,9.1,15.4,8.5
2,"d","Pennsylvania",20.9,2.4,0.8,2.9,3.6,7.2
2,"d","South Carolina",12.6,5.3,0.4,1.1,2.7,1.8
2,"d","South Dakota",2.9,-,-,-,0.2,0.3
2,"d","Tennessee",28.6,12.6,0.9,2.4,8.1,7.0
2,"d","Texas",36.2,22.5,2.0,5.1,3.5,3.6
2,"d","Utah",38.7,-,0.1,-,2.0,0.3
2,"d","Vermont",6.0,0.7,2.1,0.2,0.9,2.2
2,"d","",,,,,,
2,"d","Virginia",21.4,12.8,2.8,3.2,7.4,8.4
2,"d","Washington",6.8,0.1,-,-,8.0,4.4
2,"d","West Virginia",15.8,1.0,0.2,-,11.9,1.3
2,"d","Wisconsin",19.0,1.9,1.1,2.0,4.0,10.5
2,"d","Wyoming",0.2,-,0.2,-,0.6,"(Z)"
2,"d","",,,,,,
2,"d","Other States 4/",3.4,0.8,6.6,2.6,1.8,2.5
2,"d","",,,,,,
2,"d","United States",42.2,15.5,7.0,8.9,7.2,7.4
2,"c",""
2,"f","-  Represents zero."
2,"f","(Z)  Less than half of the unit shown."
2,"f","1/ Tracheal mites, nosema, hive beetle, wax moths, etc."
2,"f","2/ Includes American and European foulbrood, chalkbrood, stonebrood, paralysis (acute and chronic), kashmir, deformed wing, sacbrood, IAPV, Lake Sinai II, etc."
2,"f","3/ Includes weather, starvation, insufficient forage, queen failure, hive damage/destroyed, etc."
2,"f","4/ Alaska, Delaware, Nevada, New Hampshire, and Rhode Island not published separately to avoid disclosing data for individual operations."
