Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Kenya,null,0.0,125.0,9.0,70.0,681.0,314.0,0.0,0.0,1199.0,3,608.0
Kenya,Al hatim traders,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,112.0,3,608.0
Kenya,aspendos dairy limited,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,3,608.0
Kenya,Bakhresa Group,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,151.0,3,608.0
Kenya,Bidco Africa,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,3,608.0
Kenya,Brookside dairy,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,99.0,3,608.0
Kenya,Brookside dairy limited,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,53.0,3,608.0
Kenya,Colgate-Palmolive,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3,608.0
Kenya,commercials par,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,163.0,3,608.0
Kenya,Dutch water company,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,74.0,3,608.0
Kenya,Excel,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,55.0,3,608.0
Kenya,Hershey Company,0.0,108.0,0.0,204.0,0.0,0.0,0.0,0.0,312.0,3,608.0
Kenya,Highlands,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,121.0,3,608.0
Kenya,inter- beauty,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,3,608.0
Kenya,jasmine,0.0,0.0,0.0,0.0,675.0,0.0,0.0,0.0,675.0,3,608.0
Kenya,Kcc,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,64.0,3,608.0
Kenya,keny ton,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,3,608.0
Kenya,Keurig Dr. Pepper,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,3,608.0
Kenya,kevian limited,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,3,608.0
Kenya,maimun supplier,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,3,608.0
Kenya,Maji Asili,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,103.0,3,608.0
Kenya,meru central dairy,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,83.0,3,608.0
Kenya,metric trading,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,93.0,3,608.0
Kenya,misky sibling agency,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,3,608.0
Kenya,pearl industries limited,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,53.0,3,608.0
Kenya,Pepsico,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3,608.0
Kenya,pride industries,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,184.0,3,608.0
Kenya,Quench it kenya,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,3,608.0
Kenya,Safari,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,3,608.0
Kenya,sahara fresh water,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,81.0,3,608.0
Kenya,Sameer agriculture,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,3,608.0
Kenya,The Coca-Cola Company,0.0,0.0,0.0,0.0,3268.0,0.0,0.0,0.0,3268.0,3,608.0
Kenya,Tropical,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,3,608.0
Kenya,Unbranded,0.0,3.0,52.0,20.0,573.0,33.0,0.0,0.0,681.0,3,608.0
Kenya,Unilever,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,147.0,3,608.0
Kenya,Upfield,0.0,34.0,0.0,0.0,0.0,17.0,0.0,0.0,51.0,3,608.0
Kenya,uplands premium dairies,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,3,608.0
Kenya,zeitu,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,415.0,3,608.0
