Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Brazil,null,0.0,69.0,494.0,298.0,282.0,411.0,116.0,4.0,1674.0,4,78.0
Brazil,British American Tobacco,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,4,78.0
Brazil,Colgate-Palmolive,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4,78.0
Brazil,Danone,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,78.0
Brazil,Fini,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,78.0
Brazil,Glaxosmithkline,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,78.0
Brazil,Keurig Dr. Pepper,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4,78.0
Brazil,Kimberly-Clark,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,4,78.0
Brazil,Kraft Heinz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,78.0
Brazil,Mondelez International,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4,78.0
Brazil,Nestle,0.0,0.0,4.0,15.0,0.0,8.0,0.0,0.0,27.0,4,78.0
Brazil,Nong Fu Spring,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,78.0
Brazil,Pepsico,0.0,0.0,1.0,0.0,18.0,2.0,0.0,0.0,21.0,4,78.0
Brazil,Philip Morris International,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,4,78.0
Brazil,Procter & Gamble,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,4,78.0
Brazil,Pt Gudang Garam Tbk.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,78.0
Brazil,"Reynolds American, Inc.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,78.0
Brazil,SociâˆšÂ©tâˆšÂ© Bic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,78.0
Brazil,The Coca-Cola Company,0.0,2.0,0.0,1.0,63.0,53.0,0.0,0.0,119.0,4,78.0
Brazil,Unbranded,0.0,18.0,69.0,28.0,49.0,65.0,91.0,18.0,338.0,4,78.0
Brazil,Unilever,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4,78.0
Brazil,Yakult,0.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,4,78.0
