Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Montenegro,null,1.0,0.0,25.0,0.0,63.0,0.0,0.0,0.0,89.0,1,416.0
Montenegro,Aqua Bianca,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1,416.0
Montenegro,Atlantik Grupa,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,1,416.0
Montenegro,Beiersdorf Global Ag,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,416.0
Montenegro,Eko - Per doo,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1,416.0
Montenegro,Heineken,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1,416.0
Montenegro,La Roucci,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,1,416.0
Montenegro,Molson Coors Europe,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,1,416.0
Montenegro,Pepsico,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,68.0,1,416.0
Montenegro,Planinka AD,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,1,416.0
Montenegro,Rauch,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,1,416.0
Montenegro,The Coca-Cola Company,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,165.0,1,416.0
Montenegro,Unbranded,100.0,0.0,200.0,21.0,199.0,0.0,50.0,5.0,575.0,1,416.0
Montenegro,Universal Robina Corporation,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,416.0
Montenegro,Water Group,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,1,416.0
