Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
China,Adidas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Ajisen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Anhui China Tobacco Industry Co. LTD,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,"Baolisu Beverage Co., LTD",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Beijing Dabao Cosmetics Co. LTD,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,2175.0
China,Beijing Kangbel Food Co. LTD,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Binglang Drinking Water Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,"BiosTime Inc., GuangZhou",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,"BRIGHT DAIRY & FOOD co., ltd",0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,1,2175.0
China,Buyijia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,C'estbon,0.0,0.0,0.0,38.0,14.0,0.0,0.0,0.0,52.0,1,2175.0
China,Can,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Carbofuran pesticide,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Chaoqiang,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1,2175.0
China,China Tobacco Guangxi Industrial Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,China Tobacco Jiangsu Group,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,1,2175.0
China,Chongqing Lanpiao Daily necessities Co. LTD,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,COFCO ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,COMBI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,CTHIC,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,1,2175.0
China,culcigan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Dali Foods Group,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,1,2175.0
China,Danone,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Daohua Village,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Dashang Group,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Dazhiwei,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Difo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Dongpeng Beverage (Group) Co. LTD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,2175.0
China,Dongtingshuihu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Evian (China) Group Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Familymart,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Frolli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Fujian China Tobacco Industry Co. LTD,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,2175.0
China,Fujian Kangzhiwei Food Industry Co. LTD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,2175.0
China,Fujian New Hope Food Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Fujian Ningde Tianshuifang Beverage Co. LTD,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,2175.0
China,Fujian Qinqin Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Fujian Shengji Food and Beverage Co. LTD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2175.0
China,Fujian Xianjing Food Co. LTD,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Fujiya,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Fuling Zhacai Group,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Fuzhou Huaxin Food Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Ganten,0.0,0.0,0.0,41.0,2.0,0.0,0.0,0.0,43.0,1,2175.0
China,Gejiang shanquan,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Guangdong Maojiazhuang Food Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Guangdong Taiqi Food Enterprise Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Guangzhou Wanglaoji Pharmaceutical Co. LTD,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1,2175.0
China,Guiyang Jiushangyu Bait Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Hangzhou Tobacco Factory,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,109.0,1,2175.0
China,Hao Li You Food Co. LTD,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,1,2175.0
China,Haoshiwu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Happy Lemon,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Harbin Qiulin Food Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Hebei Kangda Co. LTD,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Hebei Sanyuan Food Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Heilongjiang Li Feng Food Co. LTD,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,2175.0
China,Hengshun Group Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Hong Yun Hong He Group,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,111.0,1,2175.0
China,Hongta Group,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,136.0,1,2175.0
China,Hubei Bake Pharmaceutical Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Hubei China Tobacco Group,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Hubei China Tobacco Industry Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Hubei Laogui bait Co. LTD,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,1,2175.0
China,Hubei Longwanghen Fishing Gear Group,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,2175.0
China,Hubei Mipopo Biotechnology Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,HuiErKang Group,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,1,2175.0
China,Hunan China Tobacco Industry Co. LTD,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Hunan China Tobacco Industry Corporation,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,1,2175.0
China,Hunan KOUWEIWANG Group Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Hunan Wuzi Drunk Food Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,"Infinitus (China) Co., LTD",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Inner Mongolia Kunming Co. LTD,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,2175.0
China,Inner Mongolia Yili Industrial Group Limited by Share Lt,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1,2175.0
China,Inner Mongolia Yili Industrial Group Limited by Share Ltd,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,1,2175.0
China,Jia Jia Yue Group Co. LTD,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,2175.0
China,Jiangsu China Tobacco Industry Co. LTD,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,1,2175.0
China,Jiexiang,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Jilin Tobacco Industry Co. LTD,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,2175.0
China,Jin Wei Beverage & Food Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Jinhongye Paper Group Co. LTD,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,1,2175.0
China,"Jinlihejia 
crispy date",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,"Jinmailang Beverage Co., LTD",0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,12.0,1,2175.0
China,Jinshahe noodle industry,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Junlebao,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Junyao Group Company,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Juxian Neng Mai Food Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,KongWeng Food Development Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,"Kouliuxiang Food Co., LTD",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,L'ORÉAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Labixiaoxin (Fujian) Food Industry Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Lanjing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Laopianfang,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Lengzhongquan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,"Liaoning Huishan Dairy Group Co.,Ltd",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Libang Group Co. LTD,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,2175.0
China,Liby,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Liguoxiang,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,Lipo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Liqun Group,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,1,2175.0
China,Liwayway Holdings Company Limited,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,1,2175.0
China,Longbaogen,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,1,2175.0
China,Longjing Ganquan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Ma's Kangda Food Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Mapaklan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Master Kong,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,1,2175.0
China,Master Kong ,0.0,0.0,0.0,109.0,8.0,0.0,0.0,0.0,117.0,1,2175.0
China,Mcdonald's,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1,2175.0
China,Mengniu Dairy,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,1,2175.0
China,Mengniu Dairy ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,2175.0
China,MICO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,MICVC ookies,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Miduoqi Foods Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Mingkang Pharmaceutical Co. LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2175.0
China,Mingren Natural Soda Water Co. LTD,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1,2175.0
China,Mondelez International,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,2175.0
