Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Canada,null,0.0,75.0,443.0,314.0,165.0,164.0,113.0,0.0,1274.0,3,13.0
Canada,3M,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Canada,Amazon / Whole Foods,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3,13.0
Canada,Arizona Beverages,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3,13.0
Canada,B&G Foods,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3,13.0
Canada,Bel Group,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3,13.0
Canada,Campbell Soup Company,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Canada,Clif Bar & Company,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3,13.0
Canada,Colgate-Palmolive,0.0,1.0,0.0,3.0,9.0,6.0,0.0,0.0,19.0,3,13.0
Canada,Conagra,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3,13.0
Canada,Costco,0.0,8.0,34.0,17.0,25.0,12.0,27.0,0.0,123.0,3,13.0
Canada,Danone,0.0,1.0,0.0,3.0,0.0,1.0,15.0,0.0,20.0,3,13.0
Canada,General Mills,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,3,13.0
Canada,Glaxosmithkline,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,3,13.0
Canada,Haldiram'S,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3,13.0
Canada,Hershey Company,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,3,13.0
Canada,Hostess,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,3,13.0
Canada,Ikea,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3,13.0
Canada,Imperial Brands,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Canada,J.M. Smuckers,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,3,13.0
Canada,Johnson & Johnson,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3,13.0
Canada,Kellogg Company,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3,13.0
Canada,Kimberly-Clark,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3,13.0
Canada,Kraft Heinz,0.0,3.0,1.0,0.0,8.0,16.0,0.0,0.0,28.0,3,13.0
Canada,"Mars, Incorporated",0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,22.0,3,13.0
Canada,Mondelez International,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,8.0,3,13.0
Canada,Nestle,0.0,0.0,2.0,4.0,8.0,6.0,0.0,0.0,20.0,3,13.0
Canada,Nigerian Breweries Plc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,13.0
Canada,"Oxford Industries, Inc.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Canada,Parmalat,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,18.0,3,13.0
Canada,Pepsico,0.0,0.0,2.0,15.0,26.0,15.0,0.0,0.0,58.0,3,13.0
Canada,Pfizer,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,13.0
Canada,Procter & Gamble,0.0,2.0,1.0,10.0,3.0,5.0,0.0,0.0,21.0,3,13.0
Canada,Reckitt Benckiser,0.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,11.0,3,13.0
Canada,Sanford Lp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Canada,Sc Johnson,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,3,13.0
Canada,SociâˆšÂ©tâˆšÂ© Bic,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3,13.0
Canada,Starbucks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Canada,The Clorox Group,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,8.0,3,13.0
Canada,The Coca-Cola Company,0.0,12.0,1.0,1.0,15.0,0.0,0.0,0.0,29.0,3,13.0
Canada,Unbranded,0.0,1.0,4.0,3.0,1.0,2.0,4.0,0.0,15.0,3,13.0
Canada,Unilever,0.0,5.0,0.0,1.0,8.0,0.0,0.0,0.0,14.0,3,13.0
Canada,Walmart,0.0,2.0,14.0,0.0,11.0,12.0,0.0,0.0,39.0,3,13.0
