Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Spain,null,0.0,22.0,4.0,62.0,47.0,24.0,2.0,1.0,162.0,11,284.0
Spain,Anheuser-Busch Inbev,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11,284.0
Spain,Calidad Pascual S.A.U.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,11,284.0
Spain,Danone,0.0,0.0,0.0,4.0,28.0,2.0,0.0,0.0,34.0,11,284.0
Spain,Fage,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,284.0
Spain,Ferrero Group,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11,284.0
Spain,General Mills,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,11,284.0
Spain,Ikea,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,8.0,11,284.0
Spain,Kellogg Company,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11,284.0
Spain,Kimberly-Clark,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11,284.0
Spain,L’ Oreal,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11,284.0
Spain,Mahou San Miguel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11,284.0
Spain,Nestle,0.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,16.0,11,284.0
Spain,Parmalat,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,11,284.0
Spain,Perfetti Van Melle,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11,284.0
Spain,Philip Morris International,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,11,284.0
Spain,Reckitt Benckiser,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11,284.0
Spain,Red Bull,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11,284.0
Spain,"Reynolds American, Inc.",0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,11,284.0
Spain,The Coca-Cola Company,0.0,0.0,0.0,6.0,21.0,1.0,0.0,0.0,28.0,11,284.0
Spain,Unbranded,0.0,97.0,113.0,238.0,24.0,1.0,242.0,14.0,729.0,11,284.0
