Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Mexico,null,6.0,56.0,140.0,325.0,205.0,200.0,32.0,20.0,984.0,32,83.0
Mexico,Abbott Laboratories,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,32,83.0
Mexico,Amazon / Whole Foods,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,32,83.0
Mexico,Arcor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,83.0
Mexico,Azucar Dulcerias,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,83.0
Mexico,Barilla Group,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,32,83.0
Mexico,Bayer de Mexico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,83.0
Mexico,BETAMEX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,83.0
Mexico,Bimbo,0.0,0.0,6.0,3.0,4.0,28.0,0.0,0.0,41.0,32,83.0
Mexico,Colgate-Palmolive,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,9.0,32,83.0
Mexico,Costco,0.0,0.0,1.0,7.0,8.0,0.0,2.0,0.0,18.0,32,83.0
Mexico,Danone,0.0,7.0,0.0,4.0,9.0,2.0,0.0,0.0,22.0,32,83.0
Mexico,De La Rosa,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,32,83.0
Mexico,Dulces Vero,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,83.0
Mexico,Fabrica de Jabon La Corona,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,83.0
Mexico,Fage,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,83.0
Mexico,Farmacia Guadalajara,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,83.0
