Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Peru,null,0.0,13.0,62.0,224.0,54.0,92.0,32.0,1.0,478.0,2,45.0
Peru,3M,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,2,45.0
Peru,Aji Frozen Usa Corporation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,45.0
Peru,Bimbo,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2,45.0
Peru,Colgate-Palmolive,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,5.0,2,45.0
Peru,Conagra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,45.0
Peru,General Mills,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2,45.0
Peru,Johnson & Johnson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,45.0
Peru,Keurig Dr. Pepper,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2,45.0
Peru,L'Oreal,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2,45.0
Peru,"Mars, Incorporated",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2,45.0
Peru,Metro,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2,45.0
Peru,Mondelez International,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,2,45.0
Peru,Nestle,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,15.0,2,45.0
Peru,Pepsico,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,6.0,2,45.0
Peru,Procter & Gamble,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2,45.0
Peru,Reckitt Benckiser,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,45.0
Peru,The Clorox Group,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2,45.0
Peru,The Coca-Cola Company,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,9.0,2,45.0
Peru,Unbranded,0.0,3.0,28.0,18.0,14.0,10.0,5.0,0.0,78.0,2,45.0
Peru,Unilever,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2,45.0
Peru,Universal Robina Corporation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,45.0
Peru,"Yum! Brands, Inc.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,45.0
