Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Italy,null,0.0,8.0,0.0,15.0,81.0,2.0,2.0,0.0,108.0,3,154.0
Italy,Alfred Ritter Gmbh&Co,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,154.0
Italy,Ferrero Group,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3,154.0
Italy,Granlatte Società Cooperativa Agricola a.r.l.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,154.0
Italy,L'Oreal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,154.0
Italy,Lidl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,154.0
Italy,Nestle,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,3,154.0
Italy,Parmalat,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3,154.0
Italy,Pepsico,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,3,154.0
Italy,Perfetti Van Melle,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3,154.0
Italy,Rocchetta,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,154.0
Italy,RUMMO SPA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,154.0
Italy,San Benedetto,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,3,154.0
Italy,The Coca-Cola Company,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,3,154.0
Italy,Unbranded,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,136.0,3,154.0
Italy,Unilever,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,154.0
