Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Vietnam,null,3.0,87.0,31.0,1976.0,503.0,102.0,1390.0,4.0,4096.0,6,27.0
Vietnam,3A nutrition JSC - Vietnam,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,6,27.0
Vietnam,Abbott Laboratories,0.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,16.0,6,27.0
Vietnam,Acebook,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,6,27.0
Vietnam,Acecook JSC Vietnam,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,6,27.0
Vietnam,Acecook Vietnam,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,6,27.0
Vietnam,Aji Frozen Usa Corporation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,Ajinomoto,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,6,27.0
Vietnam,AQUAPHARMCO.LTD,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,6,27.0
Vietnam,Asia Food Company,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,6,27.0
Vietnam,Asia Foods JSC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,Bao Minh Pharmaceutical Joint Stock Company,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,Bel Group,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,"Betagen CO., LTD - Vietnam",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,"Bibica Co., LTD - Vietnam",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,Binh Duong Capital Joint Stock Company,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,6,27.0
Vietnam,Binhdinh Pharmaceutical and Medical Equipment JSC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,Bio-pharmachemie joint venture company,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6,27.0
Vietnam,"Bong Mai Co., Ltd",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,BP PLC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,CALOFIC,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6,27.0
Vietnam,Campbell Soup Company,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,Chau Lam Manufacturing Establishment,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,6,27.0
Vietnam,Cholimex JSC,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,6,27.0
Vietnam,Colgate-Palmolive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,Công ty cổ phần dược phẩm SAVI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,D.A P&T,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6,27.0
Vietnam,"Dai Viet Huong production and trade Co., Ltd",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6,27.0
Vietnam,Danh Tan Phat Limited Liability Company,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,6,27.0
Vietnam,Dona Tower Food and Beverage JSC,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6,27.0
Vietnam,Dong Nai Food Industry Corporation,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6,27.0
Vietnam,"Duc Phu Hai Co., Ltd",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,Dung Quat Brewery,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,27.0
Vietnam,Duy Tan Plastic,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6,27.0
Vietnam,Ferrero Group,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,27.0
Vietnam,"FES Co., LTD - Vietnam",0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,6,27.0
