Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Chile,null,0.0,54.0,61.0,125.0,202.0,82.0,26.0,7.0,557.0,3,13.0
Chile,3M,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Chile,Agrosuper S.A.,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,8.0,3,13.0
Chile,Aguas CCU- Nestle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,13.0
Chile,Alimentos del pedregal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Chile,alimentos nutra bien S.A.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,13.0
Chile,Años Dorados,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,3,13.0
Chile,Arcor,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,16.0,3,13.0
Chile,Artel,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,3,13.0
Chile,Ascend laboratories Spa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Chile,Avon,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Chile,Beiersdorf Global Ag,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,3,13.0
Chile,Bimbo,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,3,13.0
Chile,cambiaso,0.0,0.0,20.0,178.0,0.0,45.0,0.0,4.0,247.0,3,13.0
Chile,cantabria labs,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Chile,Carozzi,0.0,2.0,0.0,37.0,0.0,22.0,0.0,0.0,61.0,3,13.0
Chile,CCU,0.0,0.0,5.0,0.0,21.0,1.0,0.0,0.0,27.0,3,13.0
Chile,CCU - Nestle,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3,13.0
Chile,cell skin lab,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3,13.0
Chile,Cencosud,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,12.0,3,13.0
Chile,CMPC,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,14.0,3,13.0
Chile,Colgate-Palmolive,0.0,15.0,0.0,6.0,0.0,4.0,0.0,0.0,25.0,3,13.0
Chile,Colombina,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,3,13.0
Chile,Colun,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,3,13.0
Chile,cool pet,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,13.0
Chile,Daily foods S.A.,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3,13.0
Chile,Danone,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3,13.0
Chile,Delicada,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,13.0
Chile,Dentaid,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,3,13.0
Chile,difem laboratorios S.A.,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3,13.0
Chile,eckart,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Chile,Empresa Maroal,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3,13.0
Chile,Empresas Demaria,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3,13.0
Chile,EQUALIT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,13.0
Chile,essence,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Chile,Essity,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,3,13.0
Chile,europet,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,3,13.0
Chile,Faber Castel,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,13.0
Chile,Faber Castell,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3,13.0
Chile,Fibro,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3,13.0
Chile,Fonterra,0.0,8.0,1.0,31.0,1.0,31.0,0.0,0.0,72.0,3,13.0
Chile,Fruna,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3,13.0
Chile,Gillette,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3,13.0
Chile,Glaxosmithkline,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,3,13.0
Chile,good food S.A,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,3,13.0
Chile,Goycoechea,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,13.0
