Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Portugal,null,2.0,23.0,520.0,75.0,16.0,36.0,4.0,1.0,677.0,2,65.0
Portugal,Bimbo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,65.0
Portugal,British American Tobacco,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2,65.0
Portugal,Danone,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,11.0,2,65.0
Portugal,Ferrero Group,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,2,65.0
Portugal,Fini,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,65.0
Portugal,General Mills,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,65.0
Portugal,Heineken International,0.0,0.0,0.0,44.0,1.0,3.0,0.0,0.0,48.0,2,65.0
Portugal,Imperial Brands,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2,65.0
Portugal,Johnson & Johnson,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,65.0
Portugal,Kellogg Company,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2,65.0
Portugal,Kimberly-Clark,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,65.0
Portugal,Kraft Heinz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2,65.0
Portugal,L'Oreal,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,65.0
Portugal,Lidl,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,8.0,2,65.0
Portugal,"Mars, Incorporated",0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,2,65.0
Portugal,Mcdonald'S Corporation,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,2,65.0
Portugal,Mondelez International,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,8.0,2,65.0
Portugal,Monster Energy,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2,65.0
Portugal,Nestle,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,2,65.0
Portugal,Nutri-Asia Inc.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,65.0
Portugal,Pepsico,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,9.0,2,65.0
Portugal,Perfetti Van Melle,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,2,65.0
Portugal,Philip Morris International,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,2,65.0
Portugal,Restaurant Brands International,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,65.0
Portugal,"Reynolds American, Inc.",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2,65.0
Portugal,SociâˆšÂ©tâˆšÂ© Bic,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2,65.0
Portugal,Super Bock Group,0.0,0.0,0.0,75.0,4.0,0.0,1.0,0.0,80.0,2,65.0
Portugal,The Coca-Cola Company,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,6.0,2,65.0
Portugal,The Topps Company,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,65.0
Portugal,Unbranded,0.0,2545.0,580.0,3949.0,48.0,337.0,2.0,0.0,7461.0,2,65.0
Portugal,Unilever,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2,65.0
