Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
India,null,9.0,56.0,663.0,1211.0,432.0,86.0,35.0,213.0,2705.0,56,353.0
India,24 Mantra Organic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,25 Mantra Organic,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,56,353.0
India,3M,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,56,353.0
India,A.D.JEYAVEERAPANDIA NADAR & BROS.(NAGAPATTINAM),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,A.S Agro Foods,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,56,353.0
India,A.S. AGRO FOODS,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,56,353.0
India,A1 CHIPS & EXPORTS INDIA PVT LTD,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,56,353.0
India,Aachi,0.0,0.0,2.0,121.0,9.0,0.0,0.0,1.0,133.0,56,353.0
India,Aarthi Agro Products,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Abbott Laboratories,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,56,353.0
India,Abirami Soap Works,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,56,353.0
India,act 2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56,353.0
India,Adani Wilmar Limited,0.0,0.0,2.0,32.0,2.0,0.0,0.0,0.0,36.0,56,353.0
India,Aditya Birla Retail Limited,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,56,353.0
India,Adyar Anada Bhavan Sweets India Private Ltd.,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,12.0,56,353.0
India,Aishwaryam Oil Manufacturers,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,56,353.0
India,Ajinomoto,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,56,353.0
India,Akshaya Foods,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Allwin Food Products,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Alsafaa Food Products,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,56,353.0
India,Amalgamated Holdings Ltd,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Amazon / Whole Foods,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,56,353.0
India,Amma Appalam Depot,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,56,353.0
India,Amrutanjan Healthcare Ltd,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,56,353.0
India,Amul,0.0,62.0,203.0,3.0,4.0,0.0,0.0,0.0,272.0,56,353.0
India,Amway India Enterprises Pvt. Ltd.,0.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,13.0,56,353.0
India,Angoor,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,56,353.0
India,Anil,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,107.0,56,353.0
India,Ans G Nature Private Limited,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,56,353.0
India,Apis India Limited,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,56,353.0
India,Apollo Hospitals Enterprise Ltd.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56,353.0
India,Arasan Murukku Pvt Ltd.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Aravind Laboratories,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Arrow,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Aruna Food Products,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,353.0
India,Arya Vaidya Sala,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,56,353.0
India,Atchayam Oil,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56,353.0
India,Atrimed Pharmaceuticals Pvt. Ltd.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Ava Condiments Pvt Ltd,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Avenue E-Commerce Limited (AEL),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,AVT Group,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,56,353.0
India,Axiom Ayurveda,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56,353.0
India,Baby hug,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Bait Al Tamur Co.,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,56,353.0
India,Balaji,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,56,353.0
India,Bambino Agro Industries Ltd,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,56,353.0
India,Barn Foods,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,56,353.0
India,Beiersdorf Global Ag,0.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,12.0,56,353.0
India,Bella India Healthcare Pvt. Ltd.,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,56,353.0
India,Bharathi Consumer Care Products Pvt.Ltd,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,56,353.0
India,Bio Veda Action Research Private Limited,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,56,353.0
India,Bisleri,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,39.0,56,353.0
India,Black Star Exports,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56,353.0
India,Boat,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Booma Appalam,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Bright LifeCare Pvt. Ltd.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56,353.0
India,Britania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Britannia,0.0,0.0,41.0,869.0,0.0,16.0,1.0,1.0,928.0,56,353.0
India,Butterfly Gandhimathi Appliances Limited,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56,353.0
India,Cadbury India,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,56,353.0
India,Cadila Healthcare Limited,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,56,353.0
India,Calis Food Products,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,56,353.0
India,Capital Foods Pvt Ltd,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,56,353.0
