Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Ukraine,null,0.0,56.0,64.0,30.0,142.0,71.0,1.0,5.0,369.0,17,238.0
Ukraine,«Karpats'kі Mіneral'nі Vodi»,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,17,238.0
Ukraine,«Virobniche Obednannya «Odes'kij Konservnij Zavod»,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,17,238.0
Ukraine,AB InBev Efes,0.0,5.0,0.0,0.0,6.0,0.0,0.0,3.0,14.0,17,238.0
Ukraine,AB InBev Efes Company,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,17,238.0
Ukraine,Adidas,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,17,238.0
Ukraine,Akva Plast,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,17,238.0
Ukraine,Aleks,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,17,238.0
Ukraine,ALIMEX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,238.0
Ukraine,Alliance,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17,238.0
Ukraine,Altria Group,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,17,238.0
Ukraine,Anheuser-Busch,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,10.0,17,238.0
Ukraine,Anheuser-Busch Inbev,0.0,0.0,0.0,0.0,47.0,7.0,0.0,0.0,54.0,17,238.0
Ukraine,Aqua Eco,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,17,238.0
Ukraine,Aqua Poliana,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,17,238.0
Ukraine,Aquaplast,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,17,238.0
Ukraine,Arion,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,17,238.0
Ukraine,Aro,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,17,238.0
Ukraine,ARSYLYNO LYMYTED,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,17,238.0
Ukraine,ATB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17,238.0
Ukraine,ATB-Market,0.0,0.0,204.0,26.0,28.0,45.0,0.0,0.0,303.0,17,238.0
Ukraine,Auchan,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,17,238.0
Ukraine,Auchan Retail Group,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17,238.0
Ukraine,Avk,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,17,238.0
Ukraine,Baltic Tobacco Company,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,17,238.0
Ukraine,Beauty jar,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,17,238.0
Ukraine,Beiersdorf Global Ag,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,17,238.0
Ukraine,Belaya Byaroza,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,17,238.0
Ukraine,Biagr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,238.0
Ukraine,Biedronka,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,17,238.0
Ukraine,Biola,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,17,238.0
Ukraine,Biscuit-Chocolate Corporation,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,17,238.0
Ukraine,Bjorg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17,238.0
Ukraine,Bon Boisson,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,17,238.0
Ukraine,Bon Boisson Beverage,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,17,238.0
Ukraine,Bon Buasson,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,17,238.0
Ukraine,BONETEN LYMYTED,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,17,238.0
Ukraine,Bonetyn Lymtyted,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,17,238.0
Ukraine,British American Tobacco,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,17,238.0
Ukraine,BRSM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17,238.0
Ukraine,Calsberg,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,17,238.0
Ukraine,Carlsberg Group,0.0,6.0,0.0,1.0,150.0,20.0,0.0,7.0,184.0,17,238.0
Ukraine,Carpathian Mineral Waters,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,17,238.0
Ukraine,Caviro,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,17,238.0
Ukraine,Chernihivske,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,17,238.0
