Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Denmark,3M,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12,121.0
Denmark,AB InBev,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12,121.0
Denmark,Abena Holding A/S,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,Adidas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,Akita,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,Aldi,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,12,121.0
Denmark,Alfred Ritter Gmbh&Co,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,12,121.0
Denmark,Alimentation Couche-Tard,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,12,121.0
Denmark,Amer Sports,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,American Tobacco Company,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12,121.0
Denmark,Apotekernes A.m.b.a.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,Aqua d’Or Mineral Water a/s / Danone,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,9.0,12,121.0
Denmark,Argo,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12,121.0
Denmark,Arla Foods,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,9.0,12,121.0
Denmark,Atria Danmark A/S,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,Bahlsen,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12,121.0
Denmark,Bang & Olufsen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,Barilla Group,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,Beco Pets,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,Birger Christensen A/S,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12,121.0
Denmark,Body Lab,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,Borup Kemi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,Bouchard / Halloren Chocolate Factory,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,12,121.0
Denmark,Bräuner Retails A/S,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,121.0
Denmark,British American Tobacco,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,12,121.0
Denmark,Bryghuset Braunstein,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12,121.0
