Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Thailand,null,0.0,21.0,0.0,43.0,459.0,0.0,0.0,0.0,523.0,9,337.0
Thailand,3M,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,9,337.0
Thailand,AJE GROUP,0.0,6.0,0.0,0.0,14.0,0.0,1.0,6.0,27.0,9,337.0
Thailand,Aji Frozen Usa Corporation,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,9,337.0
Thailand,All Cafe 7-eleven,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9,337.0
Thailand,Associated British Foods Plc,0.0,1.0,0.0,18.0,0.0,7.0,0.0,0.0,26.0,9,337.0
Thailand,Associated British Foods Plc (ABF),0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,9,337.0
Thailand,Beiersdorf Global Ag,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,9,337.0
Thailand,BJC,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,9,337.0
Thailand,Blue Diamond Growers,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,337.0
Thailand,Boon Rawd Brewery,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9,337.0
Thailand,"Boonrawd Brewery Co.,ltd.",0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,9,337.0
Thailand,Brand Suntory,0.0,7.0,0.0,3.0,1.0,1.0,0.0,0.0,12.0,9,337.0
Thailand,Calbee Inc.,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,9,337.0
Thailand,Colgate-Palmolive,0.0,17.0,0.0,12.0,2.0,0.0,0.0,0.0,31.0,9,337.0
Thailand,CP-Meiji,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,337.0
Thailand,Deedo,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,9,337.0
Thailand,Dutch Mill,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,9,337.0
Thailand,European Food,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,9,337.0
Thailand,Friesland Campina,0.0,1.0,0.0,59.0,1.0,40.0,0.0,1.0,102.0,9,337.0
Thailand,Glico,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,9,337.0
Thailand,"Green Spot Co., Ltd.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,337.0
Thailand,Hawley & Hazel,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,9,337.0
Thailand,Ichitan Group,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,9,337.0
Thailand,Jack 'n Jill,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,9,337.0
Thailand,Jack n' Jill,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,9,337.0
Thailand,JG Summit Holdings,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,9,337.0
Thailand,Johnson & Johnson,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,9,337.0
Thailand,Kao Industrial,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,9,337.0
Thailand,Keurig Dr. Pepper,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,9,337.0
Thailand,Kfc,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,9,337.0
Thailand,Kraft Heinz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,337.0
Thailand,Lactasoy Co. Ltd.,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,9,337.0
Thailand,Liwayway Holdings Company Limited,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,9,337.0
Thailand,Mama,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,9,337.0
Thailand,"Mars, Incorporated",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,337.0
Thailand,Mayora,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,337.0
Thailand,Mayora Indah,0.0,17.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,9,337.0
Thailand,Monde Nissin Corporation,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,9,337.0
Thailand,Mondelez International,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,77.0,9,337.0
Thailand,Nestle,0.0,28.0,0.0,98.0,100.0,1.0,0.0,28.0,255.0,9,337.0
Thailand,Pepsico,0.0,26.0,0.0,82.0,71.0,0.0,0.0,27.0,206.0,9,337.0
Thailand,Perfetti Van Melle,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,337.0
Thailand,Philip Morris International,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0,9,337.0
Thailand,Procter & Gamble,0.0,7.0,0.0,21.0,0.0,0.0,0.0,0.0,28.0,9,337.0
Thailand,"Pure Water, Inc.",0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,9,337.0
Thailand,Reitan Group,0.0,0.0,0.0,3.0,7.0,0.0,3.0,0.0,13.0,9,337.0
Thailand,Sermsook,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,9,337.0
Thailand,"Sermsuk Co.,ltd.",0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,9,337.0
Thailand,Starbucks,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,9,337.0
Thailand,"T.C. Pharmaceutical Industries Co.,ltd.",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9,337.0
Thailand,Tesco,0.0,8.0,0.0,1.0,15.0,0.0,0.0,0.0,24.0,9,337.0
Thailand,Thai president foods,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,9,337.0
Thailand,The Coca-Cola Company,0.0,53.0,0.0,15.0,306.0,6.0,1.0,42.0,423.0,9,337.0
Thailand,Unbranded,0.0,79.0,0.0,114.0,38.0,3.0,92.0,0.0,326.0,9,337.0
Thailand,Unilever,0.0,21.0,2.0,126.0,3.0,4.0,0.0,1.0,157.0,9,337.0
Thailand,Universal Robina Corporation,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,9,337.0
Thailand,Wings Food,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9,337.0
Thailand,Yakult,0.0,0.0,0.0,6.0,6.0,11.0,12.0,0.0,35.0,9,337.0
