Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
United Kingdom of Great Britain & Northern Ireland,null,1.0,82.0,273.0,329.0,187.0,218.0,33.0,31.0,1154.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,2 Sisters Food Group,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,7 Days,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,A.S. Watson Group,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,AG Barr Company,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,Aldi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,Amazon / Whole Foods,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,AMS Sourcing B.V.,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,Beiersdorf Global Ag,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,Bel Group,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,Bestway Wholesale,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,Bobby's Foods Ltd,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,British American Tobacco,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,Britvic Plc,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8,90.0
United Kingdom of Great Britain & Northern Ireland,Brompton Foods Ltd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,90.0
