Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Ireland,null,0.0,0.0,0.0,64.0,49.0,24.0,1.0,2.0,140.0,4,7.0
Ireland,Colgate-Palmolive,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,7.0
Ireland,Danone,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,4,7.0
Ireland,General Mills,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,7.0
Ireland,Haribo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,7.0
Ireland,Indofood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,7.0
Ireland,Keurig Dr. Pepper,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4,7.0
Ireland,Lidl,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,4,7.0
Ireland,"Mars, Incorporated",0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,4,7.0
Ireland,Pepsico,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,7.0
Ireland,Philip Morris International,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,7.0
Ireland,Pladis,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4,7.0
Ireland,Procter & Gamble,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,7.0
Ireland,Rudolf Wild & Co.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,7.0
Ireland,Starbucks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,7.0
Ireland,Suntory,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,4,7.0
Ireland,The Coca-Cola Company,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,4,7.0
Ireland,Unbranded,0.0,0.0,0.0,55.0,3.0,10.0,2.0,0.0,70.0,4,7.0
Ireland,Unilever,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4,7.0
Ireland,Universal Robina Corporation,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,7.0
