Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Germany,null,0.0,2.0,14.0,186.0,5.0,1.0,0.0,0.0,208.0,1,24.0
Germany,Bel Group,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,24.0
Germany,Ferrero Group,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,24.0
Germany,Haribo,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,1,24.0
Germany,Imperial Brands,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,24.0
Germany,Kellogg Company,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,24.0
Germany,Lidl,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,24.0
Germany,"Mars, Incorporated",0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,1,24.0
Germany,Milchschnitte,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,24.0
Germany,Mondelez International,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,24.0
Germany,Nestle,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,9.0,1,24.0
Germany,Pepsico,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,24.0
Germany,Philip Morris International,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,24.0
Germany,Red Band,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,24.0
Germany,"Reynolds American, Inc.",0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,24.0
Germany,Rudolf Wild & Co.,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,1,24.0
Germany,Tempo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,24.0
Germany,The Coca-Cola Company,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,7.0,1,24.0
Germany,Unbranded,10.0,0.0,196.0,4539.0,94.0,87.0,7.0,0.0,4933.0,1,24.0
