Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Sri Lanka,null,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,22.0,1,40.0
Sri Lanka,British American Tobacco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,1,40.0
Sri Lanka,Imperial Brands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,1,40.0
Sri Lanka,"Mars, Incorporated",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,1,40.0
Sri Lanka,Mcdonald'S Corporation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,1,40.0
Sri Lanka,Nestle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,1,40.0
Sri Lanka,P-E-T Active Products Cc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,1,40.0
Sri Lanka,Pepsico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,1,40.0
Sri Lanka,Perfetti Van Melle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,1,40.0
Sri Lanka,The Coca-Cola Company,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,1,40.0
Sri Lanka,Unilever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,1,40.0
