Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Tanzania,null,2.0,108.0,0.0,2157.0,1727.0,228.0,49.0,0.0,4271.0,15,2719.0
Tanzania,Apple Punch,0.0,0.0,0.0,52.0,71.0,0.0,0.0,0.0,123.0,15,2719.0
Tanzania,Bakhresa Group,0.0,1.0,0.0,1.0,480.0,0.0,0.0,0.0,482.0,15,2719.0
Tanzania,Bonite Bottlers,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,180.0,15,2719.0
Tanzania,Chemicotex,0.0,0.0,3.0,40.0,30.0,0.0,0.0,0.0,73.0,15,2719.0
Tanzania,Colgate-Palmolive,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,15,2719.0
Tanzania,Heineken International,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,15,2719.0
Tanzania,Imperial Brands,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15,2719.0
Tanzania,Kellogg Company,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,15,2719.0
Tanzania,Kilimanjaro,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,15,2719.0
Tanzania,"Mars, Incorporated",0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,15,2719.0
Tanzania,Mega Trade,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,178.0,15,2719.0
Tanzania,Metl,0.0,0.0,0.0,0.0,601.0,26.0,0.0,0.0,627.0,15,2719.0
Tanzania,Pepsico,0.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,32.0,15,2719.0
Tanzania,Platinum Equity,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,93.0,15,2719.0
Tanzania,Sayona Food Product,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,15,2719.0
Tanzania,Tanzania Distilleries Limited,0.0,0.0,0.0,278.0,24.0,2.0,0.0,0.0,304.0,15,2719.0
Tanzania,The Coca-Cola Company,0.0,0.0,0.0,0.0,767.0,8.0,0.0,0.0,775.0,15,2719.0
Tanzania,Unbranded,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,15,2719.0
Tanzania,Unilever,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,15,2719.0
Tanzania,Water Com,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15,2719.0
