Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Kuwait,null,0.0,0.0,9.0,105.0,16.0,58.0,1.0,7.0,196.0,1,3.0
Kuwait,British American Tobacco,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,1,3.0
Kuwait,Ferrero Group,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1,3.0
Kuwait,Ikea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0
Kuwait,Imperial Brands,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,1,3.0
Kuwait,Indofood,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0
Kuwait,Kfc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,3.0
Kuwait,"Mars, Incorporated",0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,1,3.0
Kuwait,Mcdonald'S Corporation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0
Kuwait,Mondelez International,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0
Kuwait,Nestle,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,3.0
Kuwait,Pepsico,0.0,1.0,0.0,2.0,2.0,29.0,0.0,0.0,34.0,1,3.0
Kuwait,Perfetti Van Melle,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1,3.0
Kuwait,Philip Morris International,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0,1,3.0
Kuwait,Procter & Gamble,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1,3.0
Kuwait,Restaurant Brands International,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,3.0
Kuwait,"Reynolds American, Inc.",0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,1,3.0
Kuwait,The Coca-Cola Company,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,3.0
Kuwait,Unbranded,0.0,36.0,18.0,121.0,35.0,36.0,38.0,25.0,309.0,1,3.0
