Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
Philippines,null,80.0,66.0,20.0,1256.0,266.0,5467.0,22.0,113.0,7290.0,17,915.0
Philippines,3M,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,915.0
Philippines,Absolute Manufacturing,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,17,915.0
Philippines,ACS Manufacturing,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,915.0
Philippines,Acs Manufacturing Corporation,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,17,915.0
Philippines,Aji Frozen Usa Corporation,0.0,0.0,0.0,19.0,0.0,193.0,0.0,0.0,212.0,17,915.0
Philippines,Ajinomoto,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,214.0,17,915.0
Philippines,Alaska Corporation,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,212.0,17,915.0
Philippines,Alenter Food Inc,0.0,0.0,0.0,52.0,0.0,42.0,0.0,0.0,94.0,17,915.0
Philippines,Alliance Global Group,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,17,915.0
Philippines,American Bread,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,17,915.0
Philippines,Annie Candy Manufacturing,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,17,915.0
Philippines,Asia Brewery Inc,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,17,915.0
Philippines,Avon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17,915.0
Philippines,Best Tiwi Food Product,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,116.0,17,915.0
Philippines,Big E Food Corp,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,17,915.0
Philippines,"Candy Line Food Manufacturing, Corporation",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,17,915.0
Philippines,Candy Makers Inc.,0.0,0.0,0.0,40.0,0.0,18.0,0.0,0.0,58.0,17,915.0
Philippines,Care Product,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,17,915.0
Philippines,"Century Pacific Food, Inc.",0.0,0.0,0.0,15.0,0.0,263.0,0.0,0.0,278.0,17,915.0
Philippines,Colgate-Palmolive,0.0,9.0,0.0,21.0,0.0,5550.0,0.0,0.0,5580.0,17,915.0
