12,"t","Honey Bee Colonies: Released August 3, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
12,"t","Colony Health Stressors with Five or More Colonies – States and United States: January-March 2020"
12,"t","[Percent of colonies affected by stressors anytime during the quarter. A colony may be affected by multiple stressors during the quarter]"
12,"h","","","","","","",""
12,"h","","Varroa","Other pests","","","",""
12,"h","State","mites","and parasites 1/","Diseases 2/","Pesticides","Other 3/","Unknown"
12,"h","","","","","","",""
12,"u","","(percent)","(percent)","(percent)","(percent)","(percent)","(percent)"
12,"d","Alabama",12.4,3.4,"(Z)",0.1,1.7,4.3
12,"d","Arizona",31.7,0.1,0.1,-,10.1,9.0
12,"d","Arkansas",31.7,22.7,0.2,2.6,0.4,11.2
12,"d","California",22.4,6.0,5.0,5.3,5.3,4.2
12,"d","Colorado",20.8,"(Z)",0.1,0.4,10.8,2.4
12,"d","Connecticut",11.2,2.9,0.4,-,2.8,3.0
12,"d","Florida",28.0,14.2,5.5,5.3,8.7,10.9
12,"d","Georgia",50.9,3.4,0.2,0.3,0.4,7.5
12,"d","Hawaii",75.3,60.8,0.1,-,0.2,0.2
12,"d","Idaho",10.4,0.8,0.1,2.8,2.1,1.9
12,"d","",,,,,,
12,"d","Illinois",17.2,8.9,0.2,"(Z)",7.3,10.0
12,"d","Indiana",8.2,0.5,0.1,2.9,1.9,6.2
12,"d","Iowa",22.3,1.9,-,0.2,5.7,5.5
12,"d","Kansas",13.3,8.1,7.8,7.8,3.1,11.3
12,"d","Kentucky",17.4,2.6,2.0,0.3,7.6,6.5
12,"d","Louisiana",26.5,7.0,0.7,1.2,1.4,0.6
12,"d","Maine",19.6,1.2,0.7,-,2.2,3.0
12,"d","Maryland",19.9,1.5,0.1,-,8.5,2.4
12,"d","Massachusetts",13.9,0.5,1.8,0.3,4.5,2.2
12,"d","Michigan",8.1,0.5,0.2,0.2,0.4,0.7
12,"d","",,,,,,
12,"d","Minnesota",3.5,-,"(Z)",0.2,4.3,0.3
12,"d","Mississippi",58.6,50.9,0.3,1.8,14.5,3.6
12,"d","Missouri",8.4,3.4,0.9,1.6,2.1,3.4
12,"d","Montana",4.0,-,-,-,0.5,"(Z)"
12,"d","Nebraska",2.2,0.1,0.1,-,0.3,0.8
12,"d","New Jersey",9.4,2.9,0.5,0.1,3.2,2.3
12,"d","New Mexico",2.1,-,-,-,0.7,0.2
12,"d","New York",6.6,2.9,"(Z)",-,1.7,7.7
12,"d","North Carolina",35.7,7.1,4.8,0.6,1.4,5.1
12,"d","North Dakota",0.6,-,-,-,3.1,-
12,"d","",,,,,,
12,"d","Ohio",17.6,3.6,1.1,0.1,3.0,13.4
12,"d","Oklahoma",11.4,0.6,0.4,0.5,0.4,0.3
12,"d","Oregon",24.4,10.4,10.8,14.5,1.3,0.3
12,"d","Pennsylvania",15.5,3.9,2.8,1.8,2.7,3.2
12,"d","South Carolina",15.5,11.5,9.6,0.3,6.4,5.4
12,"d","South Dakota",14.7,0.1,-,2.1,0.3,0.3
12,"d","Tennessee",18.9,17.3,1.0,-,4.1,7.8
12,"d","Texas",12.2,6.8,1.3,3.4,5.2,4.6
12,"d","Utah",38.9,17.2,17.1,2.3,15.7,22.4
12,"d","Vermont",9.1,0.8,0.6,0.9,2.0,3.1
12,"d","",,,,,,
12,"d","Virginia",17.5,10.6,0.3,0.3,3.8,3.5
12,"d","Washington",1.7,0.1,0.1,0.5,0.2,0.3
12,"d","West Virginia",17.3,7.0,1.3,0.6,2.6,0.3
12,"d","Wisconsin",9.0,1.9,0.4,"(Z)",2.7,3.1
12,"d","Wyoming",0.2,0.1,0.1,-,0.8,1.7
12,"d","",,,,,,
12,"d","Other States 4/",5.5,-,"(Z)","(Z)",0.7,0.4
12,"d","",,,,,,
12,"d","United States",25.5,8.0,4.4,5.0,5.6,5.4
12,"c",""
12,"f","-  Represents zero."
12,"f","(Z)  Less than half of the unit shown."
12,"f","1/ Tracheal mites, nosema, hive beetle, wax moths, etc."
12,"f","2/ Includes American and European foulbrood, chalkbrood, stonebrood, paralysis (acute and chronic), kashmir, deformed wing, sacbrood, IAPV, Lake Sinai II, etc."
12,"f","3/ Includes weather, starvation, insufficient forage, queen failure, hive damage/destroyed, etc."
12,"f","4/ Includes data for States not published in this table."
