date,wind_mwh,wind_capacity
2009-01-28,54.09668671046146,50.4
2009-01-30,62.32681833356965,98.9
2009-02-02,52.53104562696034,99
2009-02-05,93.79016784837751,150
2009-02-05,96.54663777706939,51
2009-02-05,96.54663777706939,49.5
2009-02-19,93.8136456126697,49.5
2009-03-17,116.48064700663471,8
2009-03-17,119.008017803519,24.75
2009-03-24,88.77998128142532,63
2009-03-31,61.00026383854059,30
2009-03-31,61.00026383854059,12
2009-04-01,50.820436490216174,49.5
2009-04-01,81.10356798482773,96.6
2009-04-10,106.38031175234647,124.5
2009-04-29,69.50542064594337,70
2009-04-30,64.26472329764005,22.5
2009-06-10,75.4768464385411,102.3
2009-06-22,73.47086884534167,205.5
2009-06-30,73.59001645936529,70
2009-06-30,66.18039260777138,51
2009-07-09,86.55544598898896,21
2009-07-09,86.55544598898896,21
2009-07-09,86.55544598898896,22.5
2009-07-30,54.90099238841118,69
2009-08-01,65.43888420216278,100
2009-08-05,75.1193610150958,18.9
2009-08-05,75.46501191436921,16.8
2009-08-17,105.0755431942145,90
2009-08-26,67.49930670065405,200.2
2009-09-08,56.34878038030965,36
2009-09-25,47.410441492612996,151.8
2009-09-25,49.53031969897335,129.6
2009-10-01,67.20431689459154,150
2009-10-05,50.01361013557434,99
2009-10-09,77.49235203989444,5
2009-11-02,71.4250791417911,60
2009-11-16,65.10679653733114,50
2009-11-24,76.74227421482716,209.4
2009-11-24,67.43623498395478,150
2009-11-30,115.45899006542261,150
2009-11-30,115.45899006542261,150
2009-11-30,115.34513874628041,150
2009-11-30,115.11494866419031,102
2009-11-30,115.11494866419031,168
2009-12-02,99.98828611275536,50
2009-12-09,124.92734679094177,10.25
2009-12-17,126.6534717700346,120
2009-12-28,73.93155800099247,70
2010-01-28,104.79118333129009,151.8
2010-02-05,54.48701756730583,81
2010-02-12,74.0706470963597,198
2010-03-05,110.62514273782257,65.1
2010-03-29,59.00894506097185,250.2
2010-04-01,60.75192107314479,40.5
2010-04-16,43.11258282203372,102.4
2010-04-19,87.71705824579608,50.4
2010-04-23,50.83660617504967,51
2010-04-29,113.51199643923194,143.5
2010-05-04,79.21753542766055,32.5
2010-05-04,82.61627496260319,20
2010-05-19,60.031177064460294,250.8
2010-06-01,53.17577547589678,36
2010-06-02,116.97119957148352,102
2010-06-03,49.95257133230335,100
2010-06-03,99.26395976739,36.8
2010-06-03,94.44253231894699,90
2010-06-04,66.6113640574106,30
2010-06-09,117.96464907456209,150
2010-06-09,120.47786784696733,168
2010-06-09,117.96464907456209,150
2010-06-09,120.47786784696733,132
2010-06-21,93.30570883973598,81.6
2010-06-30,56.06344508836672,114
2010-07-07,37.79161196983024,78.2
2010-07-09,56.25632801595552,42.5
2010-07-15,45.1753453839366,99.2
2010-07-21,81.18640703725247,99.2
2010-07-22,114.3028801495829,102.5
2010-08-10,90.72368740826985,110.4
2010-08-16,56.246815253283835,199.8
2010-08-20,123.8321127827617,49
2010-09-01,71.64572070609054,79.2
2010-09-08,81.92253731384145,55.2
2010-09-17,35.14729036859848,148.8
2010-09-22,44.202155233073476,80
2010-10-11,112.0617461575188,49.8
2010-10-18,111.25566624577453,31.68
2010-11-05,39.59311774019795,161
2010-11-12,65.91768671331796,99
2010-12-06,34.013121715447106,201
2010-12-09,28.632787499726287,167.89999999999998
2010-12-17,103.7929234130688,78.2
2010-12-17,56.38440371979195,50
2010-12-17,98.15490292826027,78.2
2010-12-17,53.66264799855865,38.46
2010-12-22,44.74089608195912,27.3
2010-12-23,65.72751769036883,28.5
2010-12-23,54.187171407941754,48
2010-12-23,72.3826724025042,34.2
2011-02-01,103.06945612416608,257.6
2011-03-10,65.45774286096703,100
2011-04-06,101.40185189843318,155.1
2011-04-20,33.06504568987256,100.8
2011-05-05,62.914763766440196,165.6
2011-05-06,31.192021132478157,131.1
2011-05-13,68.54559741431068,214.4
2011-05-16,30.27492155851967,150.36
2011-05-16,21.838304823647817,108
2011-05-20,53.02465184220233,115
2011-06-07,37.11612335164555,202
2011-06-21,47.29725000729402,40
2011-06-27,33.64955650486484,200
2011-06-28,61.75576217698169,104.4
2011-06-29,80.36317548465932,20
2011-07-06,40.731384444741934,199.92
2011-07-15,82.50263466936893,162
2011-07-28,85.316927478577,102.5
2011-08-03,58.798670684167135,120
2011-08-08,46.38104522542699,42
2011-08-15,34.02194059698574,200
2011-08-17,42.11554767740821,50
2011-08-17,42.143380098251185,37.5
2011-08-30,26.405413045143508,100.8
2011-09-07,27.9548850545791,104
2011-09-12,36.31445081822053,92.34
2011-09-12,40.82408850152895,201.6
2011-09-13,69.83780649904237,100.65
2011-10-01,37.301326978269636,48
2011-11-03,27.372659047671092,98.9
2011-11-03,29.05410715809349,100.8
2011-11-08,30.11591346561351,59.8
2011-11-16,54.737096668975575,39.9
2011-11-16,77.92265804538863,49.5
2011-11-28,79.0627911054237,20.65
2011-12-09,38.517832682980305,75
2011-12-13,30.920836837249816,79.6
2011-12-13,30.106950904211384,201.25
2011-12-15,30.912379572320535,49.2
2011-12-20,64.13865012526679,110.4
2011-12-20,66.5643252154945,30.4
2011-12-20,31.411643771174436,78.4
2011-12-22,47.12966669688016,14.4
2012-01-19,34.1213428080221,310.4
2012-02-07,44.554636635005956,21
