lon,lat,gnis_id
145.72399633439395,15.215021499324276,1879026
-122.68773637051302,48.2140359651381,1888910
-118.71516800280611,47.911645814695426,1531834
-123.61847341733358,47.79520337793847,1530459
-68.2441117433337,44.350760516129704,578853
-155.50677316040063,19.131540548925802,2035608
-75.24962611073254,38.039045630514224,589056
-84.66507131551523,36.53484585004589,1309762
-81.07056804838408,36.43650660452022,1009494
-80.96082368513184,37.5899717455053,1877617
-75.53119517635797,35.242420832554075,982628
-76.19004108006041,34.958251663982665,1000889
-84.26676888874204,33.97241709559086,1688073
-85.25401678816415,34.91897919553767,330990
-72.99435338867659,40.69183858503466,970121
-75.70938933044494,35.93637555963353,985324
-81.00421183118894,38.20615695968329,1741168
-83.52618104987066,35.609413764587494,1018241
-88.82781343868798,48.01146692232952,1616980
-71.31657327292298,42.64059717916748,1888940
-116.27803408207501,45.79428981038927,394735
-80.98970780788444,37.840274352900124,1877618
-91.40874704639462,32.635304750217905,1888953
-124.03182680240656,41.37237775985276,277109
-66.11748851073467,18.468846419236993,1879024
-78.67620239098119,38.28108970759741,1488805
-75.67037457720659,41.407583537884555,1877509
-81.4714115290082,30.431115355701387,2733416
-90.84310317667703,32.36451781477377,679217
-78.31608877281998,38.992388240616826,1985663
-107.4286478159583,45.56506117946017,806297
-103.97105226626812,36.78171701456692,936867
-109.45114236450867,32.149264477976466,1888916
-108.27330606755876,33.2276152894074,928945
-112.02791804832302,34.77296906948682,35601
-108.68596550578695,37.248960309703406,202628
-77.26355646989546,38.9379397820468,1888974
-81.31217487110965,29.897862681299955,307911
-111.70940602708546,40.44040320425255,1446610
-77.0624214827193,38.895849406108916,2733420
-77.0514606222526,38.87858813903693,530776
-77.07272922115956,38.883275657188676,1888900
-83.60636070342528,36.63127183193022,490476
-76.90069333072503,38.98404152791,597496
-88.73709169317915,34.25558341941781,1888969
-88.72889890508813,34.5061260025415,667556
-122.8797712003884,38.055116197978826,234493
-79.87933650781846,32.75360066988112,1222505
-111.11357353793157,33.6484346449691,35382
-73.92671918377157,41.76804989228827,1888929
-82.01636432385753,34.14274248166672,1227788
-79.82487864278413,32.84578031643292,1252725
-64.62221570819777,17.81026991717249,1613756
-77.02431104477266,38.91089290256413,2085144
-70.8720877347703,42.262418172723486,606990
-111.51038710542564,35.371148632552675,34968
