13,"t","Honey Bee Colonies: Released August 1, 2017, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
13,"t","Colony Health Stressors with Five or More Colonies – States and United States: April-June 2016"
13,"t","[Percent of colonies affected by stressors anytime during the quarter. A colony may be affected by multiple stressors during the quarter]"
13,"h","","","","","","",""
13,"h","","Varroa","Other pests","","","",""
13,"h","State","mites","and parasites 1/","Diseases 2/","Pesticides","Other 3/","Unknown"
13,"h","","","","","","",""
13,"u","","(percent)","(percent)","(percent)","(percent)","(percent)","(percent)"
13,"d","Alabama",9.6,8.2,0.3,1.7,4.8,5.4
13,"d","Arizona",26.8,47.5,17.2,12.0,17.4,3.5
13,"d","Arkansas",84.9,8.5,5.5,0.1,3.4,1.6
13,"d","California",49.7,14.1,11.2,14.2,15.3,2.6
13,"d","Colorado",38.7,0.8,3.3,1.4,2.6,0.3
13,"d","Connecticut",9.3,0.6,0.5,0.3,4.4,1.2
13,"d","Florida",48.2,23.3,10.0,11.6,10.1,2.0
13,"d","Georgia",59.3,28.4,2.0,28.4,11.7,2.7
13,"d","Hawaii",35.6,38.1,"(Z)",0.6,3.2,-
13,"d","Idaho",21.2,4.8,2.7,3.1,5.4,2.7
13,"d","",,,,,,
13,"d","Illinois",11.4,4.4,2.0,3.1,4.7,2.1
13,"d","Indiana",12.5,2.9,"(Z)",2.1,2.8,4.3
13,"d","Iowa",23.5,17.8,18.7,0.6,6.0,5.7
13,"d","Kansas",47.3,11.6,2.8,8.3,3.7,1.8
13,"d","Kentucky",38.9,36.1,1.7,28.4,16.0,3.8
13,"d","Louisiana",20.7,1.1,-,0.3,1.2,0.6
13,"d","Maine",82.7,-,4.3,31.1,2.4,27.9
13,"d","Maryland",4.2,2.3,2.4,2.9,3.3,0.6
13,"d","Massachusetts",40.5,10.6,0.3,10.6,2.3,11.9
13,"d","Michigan",54.1,9.3,1.1,16.5,11.8,1.1
13,"d","",,,,,,
13,"d","Minnesota",20.8,6.0,6.5,18.2,8.6,7.6
13,"d","Mississippi",12.3,2.3,1.2,2.7,1.2,0.1
13,"d","Missouri",17.2,1.6,0.7,0.1,1.6,1.2
13,"d","Montana",30.3,7.1,4.5,3.9,6.9,0.2
13,"d","Nebraska",6.1,0.1,1.0,3.8,1.1,3.5
13,"d","New Jersey",11.9,0.9,0.2,"(Z)",0.2,0.3
13,"d","New Mexico",59.1,0.3,12.1,2.5,8.2,-
13,"d","New York",20.4,3.1,0.9,11.7,4.1,3.8
13,"d","North Carolina",51.8,23.5,4.7,33.8,8.3,41.7
13,"d","North Dakota",16.2,3.7,2.1,1.1,3.6,0.2
13,"d","",,,,,,
13,"d","Ohio",10.6,2.2,0.6,18.3,2.9,1.4
13,"d","Oklahoma",51.8,2.8,0.2,1.2,0.6,0.4
13,"d","Oregon",52.7,14.5,9.9,2.6,16.7,6.0
13,"d","Pennsylvania",18.7,3.9,2.4,3.6,4.6,0.9
13,"d","South Carolina",51.3,36.6,1.0,35.8,14.3,1.3
13,"d","South Dakota",32.4,6.6,1.7,5.1,15.4,0.1
13,"d","Tennessee",40.9,22.7,0.1,0.4,9.1,2.6
13,"d","Texas",26.1,9.0,7.5,2.4,7.4,3.7
13,"d","Utah",23.0,0.1,1.8,7.3,3.4,0.8
13,"d","Vermont",2.6,0.1,0.1,-,0.3,0.1
13,"d","",,,,,,
13,"d","Virginia",23.1,4.2,6.8,6.0,7.3,2.9
13,"d","Washington",40.9,11.4,3.3,3.1,11.1,0.6
13,"d","West Virginia",20.1,0.8,4.2,-,14.7,0.7
13,"d","Wisconsin",23.4,3.7,12.8,12.6,14.9,10.5
13,"d","Wyoming",7.1,2.6,1.2,0.6,2.5,0.8
13,"d","",,,,,,
13,"d","Other States 4/",7.6,0.2,-,0.8,0.6,5.4
13,"d","",,,,,,
13,"d","United States",53.4,16.3,9.5,12.4,12.3,4.1
13,"c",""
13,"f","-  Represents zero."
13,"f","(Z)  Less than half of the unit shown."
13,"f","1/ Tracheal mites, nosema, hive beetle, wax moths, etc."
13,"f","2/ Includes American and European foulbrood, chalkbrood, stonebrood, paralysis (acute and chronic), kashmir, deformed wing, sacbrood, IAPV, Lake Sinai II, etc."
13,"f","3/ Includes weather, starvation, insufficient forage, queen failure, hive damage/destroyed, etc."
13,"f","4/ Alaska, Delaware, Nevada, New Hampshire, and Rhode Island not published separately to avoid disclosing data for individual operations."
