35,"t","Honey Bee Colonies: Released August 1, 2017, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
35,"t","Colony Health Stressors with Less than Five Colonies – United States: Annual 2015 and 2016"
35,"t","[Percent of colonies affected by stressors anytime during the year. A colony may be affected by multiple stressors during the year]"
35,"h","","","","","","",""
35,"h","Year","Varroa","Other pests","","","",""
35,"h","","mites","and parasites 1/","Diseases 2/","Pesticides","Other 3/","Unknown"
35,"h","","","","","","",""
35,"u","","(percent)","(percent)","(percent)","(percent)","(percent)","(percent)"
35,"d","2015",19.8,12.5,2.2,4.9,15.5,20.8
35,"d","2016",17.6,13.4,2.2,4.1,10.4,16.1
35,"c",""
35,"f","1/ Tracheal mites, nosema, hive beetle, wax moths, etc."
35,"f","2/ Includes American and European foulbrood, chalkbrood, stonebrood, paralysis (acute and chronic), kashmir, deformed wing, sacbrood, IAPV, Lake Sinai II, etc."
35,"f","3/ Includes weather, starvation, insufficient forage, queen failure, hive damage/destroyed, etc."
